reference_id	former_id	id_bp	VFID	gene_host	gene_name	gene_description	gene_symbol	gene_accession_id	vfdb_number	protein_host	protein_name	protein_description	protein_symbol	protein_accession_id	protein_header	VF_Name	VF_FullName	Bacteria	VFCID	VFcategory	Characteristics	Structure	Function	Mechanism	Reference	id_bp.1	id_maximal_coverage_depth	id_coverage_breadth	id_coverage_breadth_to_id_bp	id_mapped_bp	id_total_relative_abundance	id_mapped_relative_abundance	sample_total_reads	sample_mapped_reads	sample_total_bp	sample_mapped_bp	sample_average_total_reads_bp	sample_average_mapped_reads_bp	sample_mapped_reads_to_total_reads	id_mapped_reads	id_unmapped_reads	id_mapped_reads_per_million_sample_total_reads	id_mapped_reads_per_million_sample_mapped_reads	id_mapped_reads_per_kbp_per_million_sample_total_reads	id_mapped_reads_per_kbp_per_million_sample_mapped_reads
ID24003	VFG004886(gb|WP_000673051) (set39) superantigen-like protein SSL10 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]	684	VFG044234	Staphylococcus aureus subsp. aureus USA300_FPR3757	SSLs (VF0990) - Exotoxin (VFC0235)	superantigen-like protein SSL10	set39	gb|WP_000673051	44234.0	Pseudomonas entomophila L48	Pseudomonine (VF0936) - Nutritional/Metabolic factor (VFC0272)	histidine decarboxylase	PSEEN_RS11665	gb|WP_011533709	VFG044234(gb|WP_011533709) (PSEEN_RS11665) histidine decarboxylase [Pseudomonine (VF0936) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas entomophila L48]											684	744	682	0.9970766600000092	209261	129404.36244342536	1904129.371715408	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	850	5	87.67997346081933	1278.7223607922665	128.18709570295223	1869.477135661208
ID18429	VFG001273(gb|WP_000594519) (hlgA) gamma-hemolysin chain II precursor [-hemolysin (VF0011) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]	930	VFG036566	Staphylococcus aureus subsp. aureus MW2	-hemolysin (VF0011) - Exotoxin (VFC0235)	gamma-hemolysin chain II precursor	hlgA	gb|WP_000594519	36566.0	Neisseria meningitidis NZ-05/33	HmbR (VF0048) - Nutritional/Metabolic factor (VFC0272)	hemoglobin receptor	hmbR	gb|WP_002218917	VFG036566(gb|WP_002218917) (hmbR) hemoglobin receptor [HmbR (VF0048) - Nutritional/Metabolic factor (VFC0272)] [Neisseria meningitidis NZ-05/33]											930	707	929	0.9989253999999962	284428	129361.82138097585	1903503.3983325583	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1167	61	120.37944591620725	1755.610582405382	129.4402644260293	1887.7533144143893
ID05259	VFG004754 (geh) glycerol ester hydrolase [Lipase (VF0012) - Exoenzyme (VFC0251)] [Staphylococcus aureus RF122]	1935	VFG009465	Staphylococcus aureus RF122	Lipase (VF0012) - Exoenzyme (VFC0251)	glycerol ester hydrolase	geh		9465.0	Mycobacterium vanbaalenii PYR-1	Mycobactin (VF0299) - Nutritional/Metabolic factor (VFC0272)		lysine N6-hydroxylase	gb|WP_011781011	VFG009465(gb|WP_011781011) (mbtG) Lysine-N-oxygenase MbtG (L-lysine 6-monooxygenase) (lysine N6-hydroxylase) [Mycobactin (VF0299) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium vanbaalenii PYR-1]											1935	1169	1359	0.7023254159999953	591261	129245.36785634946	1901789.8349526697	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	2447	1	252.4151706572057	3681.216019833736	130.447116618711	1902.4372195523183
ID18161	VFG004818(gb|WP_000916697) (hlgC) gamma-hemolysin component C [-hemolysin (VF0011) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MRSA252]	948	VFG035996	Staphylococcus aureus subsp. aureus MRSA252	-hemolysin (VF0011) - Exotoxin (VFC0235)	gamma-hemolysin component C	hlgC	gb|WP_000916697	35996.0	Escherichia coli O103:H2 str. 12009	EhaB, AIDA-I type (VF1128) - Adherence (VFC0001)	autotransporter outer membrane beta-barrel domain-containing protein	ehaB	gb|WP_000556528	VFG035996(gb|WP_000556528) (ehaB) autotransporter outer membrane beta-barrel domain-containing protein [EhaB, AIDA-I type (VF1128) - Adherence (VFC0001)] [Escherichia coli O103:H2 str. 12009]											948	647	928	0.9789020300000046	288754	128835.75132964076	1895762.504459951	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1192	17	122.95826866505487	1793.2200636051546	129.70281504752623	1891.5823455750576
ID11183	VFG002421(gb|WP_000792571) (sbi) IgG-binding protein SBI [Sbi (VF0423) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]	1314	VFG018387	Staphylococcus aureus subsp. aureus MW2	Sbi (VF0423) - Immune modulation (VFC0258)	IgG-binding protein SBI	sbi	gb|WP_000792571	18387.0	Salmonella enterica subsp. arizonae serovar 62:z4,z23:-- str. RSK2980	Type 1 fimbriae (VF0102) - Adherence (VFC0001)	fimbrial protein internal segment	fimI	gb|WP_000619611	VFG018387(gb|WP_000619611) (fimI) fimbrial protein internal segment [Type 1 fimbriae (VF0102) - Adherence (VFC0001)] [Salmonella enterica subsp. arizonae serovar 62:z4,z23:-- str. RSK2980]											1314	945	988	0.7519022900000062	398679	128334.88263978469	1888392.4377503025	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1640	0	169.17077232440434	2467.1819667050786	128.74488000335185	1877.6118468075176
ID23611	VFG004890(gb|WP_000673479) (set37) superantigen-like protein SSL8 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]	699	VFG043777	Staphylococcus aureus subsp. aureus USA300_FPR3757	SSLs (VF0990) - Exotoxin (VFC0235)	superantigen-like protein SSL8	set37	gb|WP_000673479	43777.0	Clostridium botulinum E3 str. Alaska E43	BoNT (VF0375) - Exotoxin (VFC0235)	neurotoxin E	ABM73980	gb|ABM73980	VFG043777(gb|ABM73980) (ABM73980) neurotoxin E [BoNT (VF0375) - Exotoxin (VFC0235)] [Clostridium botulinum E3 str. Alaska E43]											699	620	670	0.9585134000000066	208344	126072.55225889989	1855103.2221054267	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	843	3	86.95790309114199	1268.19170605633	124.403294837113	1814.2942862036195
ID19244	VFG005114(gb|WP_001230681) (capN) capsular polysaccharide type 5/8 biosynthesis epimerase CapN [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MSSA476]	888	VFG038090	Staphylococcus aureus subsp. aureus MSSA476	Capsule (VF0003) - Immune modulation (VFC0258)	capsular polysaccharide type 5/8 biosynthesis epimerase CapN	capN	gb|WP_001230681	38090.0	Acinetobacter baumannii AB0057	Capsule (VF0465) - Immune modulation (VFC0258)	polysaccharide biosynthesis protein	AB57_RS00535	gb|WP_000721143	VFG038090(gb|WP_000721143) (AB57_RS00535) polysaccharide biosynthesis protein [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii AB0057]											888	445	887	0.9988741699999996	264281	125883.75771533734	1852325.1918379064	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1091	53	112.53982475971046	1641.2777595580735	126.73403689156582	1848.285765268101
ID07991	VFG004651(gb|WP_000728715) (spa) Immunoglobulin G binding protein A precursor [SpA (VF0017) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MRSA252]	1551	VFG013737	Staphylococcus aureus subsp. aureus MRSA252	SpA (VF0017) - Exotoxin (VFC0235)	Immunoglobulin G binding protein A precursor	spa	gb|WP_000728715	13737.0	Corynebacterium jeikeium K411	ABC transporter (VF0741) - Nutritional/Metabolic factor (VFC0272)	iron chelate uptake ABC transporter family permease subunit	fagB	gb|WP_005325330	VFG013737(gb|WP_005325330) (fagB) iron chelate uptake ABC transporter family permease subunit [ABC transporter (VF0741) - Nutritional/Metabolic factor (VFC0272)] [Corynebacterium jeikeium K411]											1551	1116	1282	0.8265633950000008	461553	125871.23781959046	1852140.9669727448	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1998	106	206.0995140879024	3005.749737485821	132.88169831586225	1937.9430931565576
ID03369	VFG001315(gb|WP_000222233) (hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MW2]	2448	VFG006125	Staphylococcus aureus subsp. aureus MW2	Hyaluronate lyase (VF0013) - Exoenzyme (VFC0251)	hyaluronate lyase precursor	hysA	gb|WP_000222233	6125.0	Neisseria gonorrhoeae FA 1090	LOS sialylation (VF0892) - Post-translational modification (VFC0315)	N-acetyllactosaminide alpha-2,3-sialyltransferase	lst	gb|WP_003690950	VFG006125(gb|WP_003690950) (lst) N-acetyllactosaminide alpha-2,3-sialyltransferase [LOS sialylation (VF0892) - Post-translational modification (VFC0315)] [Neisseria gonorrhoeae FA 1090]											2448	788	2354	0.961601308000006	728297	125838.5861882254	1851660.5123022632	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	3025	383	312.0375526105629	4550.747225172477	127.46632051085086	1858.9653697599988
ID30551	VFG004536(gb|WP_000240580) (icaD) intercellular adhesion protein D, involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus subsp. aureus N315]	306	VFG004536	Staphylococcus aureus subsp. aureus N315	Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)	synthesis	PIA	gb|WP_000240580	4536.0																	306	392	305	0.9967317100000006	90494	125087.83662178776	1840613.556285757	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	393	97	40.5390936118847	591.2210444604243	132.4806980780546	1932.0949165373345
ID30251	VFG001294(gb|WP_000284457) (sspC) Staphostatin B [Staphopain (VF0006) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MW2]	330	VFG001294	Staphylococcus aureus subsp. aureus MW2	Staphopain (VF0006) - Exoenzyme (VFC0251)	Staphostatin B	sspC	gb|WP_000284457	1294.0	Staphylococcus aureus subsp. aureus MW2	Staphopain (VF0006) - Exoenzyme (VFC0251)	Staphostatin B	sspC	gb|WP_000284457	VFG001294(gb|WP_000284457) (sspC) Staphostatin B [Staphopain (VF0006) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MW2]											330	410	329	0.9969691900000016	97182	124562.87269020495	1832888.938488154	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	411	109	42.39584599105499	618.2998709242605	128.47226057895452	1873.6359724977592
ID23679	VFG004915(gb|WP_000769837) (set22) superantigen-like protein SSL7 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]	696	VFG043854	Staphylococcus aureus subsp. aureus MW2	SSLs (VF0990) - Exotoxin (VFC0235)	superantigen-like protein SSL7	set22	gb|WP_000769837	43854.0	Bacillus thuringiensis	Insecticidal crystalline toxins (VF0658) - Exotoxin (VFC0235)	insecticidal crystal protein	NRcryV	gb|AAD44366	VFG043854(gb|AAD44366) (NRcryV) insecticidal crystal protein [Insecticidal crystalline toxins (VF0658) - Exotoxin (VFC0235)] [Bacillus thuringiensis]											696	554	695	0.9985625300000056	204273	124141.9177878782	1826694.7686892925	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	851	99	87.78312637077323	1280.2267400402573	126.12518156720292	1839.4062356900247
ID23444	VFG004893(gb|WP_000784244) (set34) superantigen-like protein SSL5 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]	705	VFG043557	Staphylococcus aureus subsp. aureus USA300_FPR3757	SSLs (VF0990) - Exotoxin (VFC0235)	superantigen-like protein SSL5	set34	gb|WP_000784244	43557.0	Mycoplasma fermentans JER	P29 (VF0873) - Adherence (VFC0001)	hypothetical protein	MFE_RS00105	gb|WP_143715653	VFG043557(gb|WP_143715653) (MFE_RS00105) hypothetical protein [P29 (VF0873) - Adherence (VFC0001)] [Mycoplasma fermentans JER]											705	661	671	0.9517731600000048	200558	120328.24869986142	1770578.2731756992	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	817	24	84.27592743234045	1229.0778456085666	119.54032259906448	1743.372830650449
ID02895	VFG004634(gb|WP_000745917) (clfB) Clumping factor B, adhesin [Clumping factor (VF0004) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MRSA252]	2622	VFG005306	Staphylococcus aureus subsp. aureus MRSA252	Clumping factor (VF0004) - Adherence (VFC0001)	Clumping factor B, adhesin	clfB	gb|WP_000745917	5306.0	Streptococcus sanguinis SK36	RlrA islet (VF0529) - Adherence (VFC0001)	cell wall surface anchor family protein, minor pili RrgC	rrgC	gb|WP_011837259	VFG005306(gb|WP_011837259) (rrgC) cell wall surface anchor family protein, minor pili RrgC [RlrA islet (VF0529) - Adherence (VFC0001)] [Streptococcus sanguinis SK36]											2622	1344	2433	0.927917645999997	742950	119851.5410158808	1763563.7252450853	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	3096	18	319.36140921729015	4657.558151779831	121.80069001422204	1776.337967879417
ID14749	VFG005019(gb|WP_001028293) (cap8F) type 8 capsular polysaccharide synthesis protein Cap8F [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]	1110	VFG026015	Staphylococcus aureus subsp. aureus USA300_FPR3757	Capsule (VF0003) - Immune modulation (VFC0258)	type 8 capsular polysaccharide synthesis protein Cap8F	cap8F	gb|WP_001028293	26015.0	Burkholderia mallei ATCC 23344	Quorum-sensing (VF0433) - Biofilm (VFC0271)	N-acylhomoserine lactone synthase	bspI3	gb|WP_004198159	VFG026015(gb|WP_004198159) (bspI3) N-acylhomoserine lactone synthase [Quorum-sensing (VF0433) - Biofilm (VFC0271)] [Burkholderia mallei ATCC 23344]											1110	452	1048	0.9441435969999992	313468	119450.22082862216	1757658.4718085516	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1291	89	133.17040675049148	1942.1536091562537	119.97333941485718	1749.6879361768054
ID27868	VFG049827(gb|WP_000142090) (esaG) TIGR01741 family protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MSSA476]	489	VFG049827	Staphylococcus aureus subsp. aureus MSSA476	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	TIGR01741 family protein	esaG	gb|WP_000142090	49827.0	Staphylococcus aureus subsp. aureus MSSA476	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	TIGR01741 family protein	esaG	gb|WP_000142090	VFG049827(gb|WP_000142090) (esaG) TIGR01741 family protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MSSA476]											489	521	488	0.9979550300000044	137259	118726.78129090864	1747013.3710838929	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	568	113	58.59085285381809	854.487412858832	119.817694997583	1747.4180222062005
ID16388	VFG002962(gb|WP_000459062) (cap8E) type 8 capsular polysaccharide synthesis protein Cap8E [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus Mu50]	1029	VFG030841	Staphylococcus aureus subsp. aureus Mu50	Capsule (VF0003) - Immune modulation (VFC0258)	type 8 capsular polysaccharide synthesis protein Cap8E	cap8E	gb|WP_000459062	30841.0	Mycobacterium marinum M	Trehalose-recycling ABC transporter (VF0842) - Nutritional/Metabolic factor (VFC0272)	isocitrate lyase ICL2	icl2	gb|WP_012394524	VFG030841(gb|WP_012394524) (icl2) isocitrate lyase ICL2 [Trehalose-recycling ABC transporter (VF0842) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium marinum M]											1029	436	1028	0.999027674999998	287859	118326.26615308816	1741119.963602564	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1183	32	122.02989247546972	1779.6806503732364	118.590760423197	1729.5244415677712
ID14481	VFG005035(gb|WP_000413171) (cap8G) type 8 capsular polysaccharide synthesis protein Cap8G [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus Mu50]	1125	VFG025317	Staphylococcus aureus subsp. aureus Mu50	Capsule (VF0003) - Immune modulation (VFC0258)	type 8 capsular polysaccharide synthesis protein Cap8G	cap8G	gb|WP_000413171	25317.0	Burkholderia pseudomallei 668	T6SS-1 (VF0429) - Effector delivery system (VFC0086)	Type VI secretion system associated protein TagB-5	tagB-5	gb|WP_011853439	VFG025317(gb|WP_011853439) (tagB-5) Type VI secretion system associated protein TagB-5 [T6SS-1 (VF0429) - Effector delivery system (VFC0086)] [Burkholderia pseudomallei 668]											1125	928	1124	0.9991114949999848	312045	117322.53234680362	1726350.4536274606	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1293	60	133.3767125703993	1945.162367652236	118.55707784035492	1729.0332156908762
ID08804	VFG001313(gb|WP_000728751) (spa) Immunoglobulin G binding protein A precursor [SpA (VF0017) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]	1479	VFG014690	Staphylococcus aureus subsp. aureus MW2	SpA (VF0017) - Exotoxin (VFC0235)	Immunoglobulin G binding protein A precursor	spa	gb|WP_000728751	14690.0	Pseudomonas fluorescens Pf-5	Flagella (VF0273) - Motility (VFC0204)	flagellar motor protein	motB	gb|WP_011058929	VFG014690(gb|WP_011058929) (motB) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]											1479	925	1402	0.947938911000012	397333	113632.66314119085	1672055.619979428	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1783	5	183.9216384478128	2682.3081991677773	124.35540124936632	1813.595807415671
ID02080	VFG018114(gb|WP_000728969) (esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus RF122]	3030	VFG003756	Staphylococcus aureus RF122	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	type VII secretion system protein EsaA	esaA	gb|WP_000728969	3756.0	Salmonella enterica subsp. enterica serovar Typhi str. CT18	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	type III secretion system gatekeeper invE	invE	gb|WP_000612166	VFG003756(gb|WP_000612166) (invE) type III secretion system gatekeeper invE [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhi str. CT18]											3030	846	2875	0.9488450490000038	789307	110184.38415329772	1621315.6821694726	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	3212	44	331.32714677194315	4832.066144546776	109.34889332407364	1594.741301830619
ID04711	VFG001316(gb|WP_000943814) (geh) glycerol ester hydrolase [Lipase (VF0012) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MW2]	2073	VFG008084	Staphylococcus aureus subsp. aureus MW2	Lipase (VF0012) - Exoenzyme (VFC0251)	glycerol ester hydrolase	geh	gb|WP_000943814	8084.0	Mycobacterium tuberculosis str. Haarlem/NITR202	Phospholipase C (VF0320) - Exotoxin (VFC0235)	phospholipase C	plcD	gb|YP_007957827	VFG008084(gb|YP_007957827) (plcD) phospholipase C [Phospholipase C (VF0320) - Exotoxin (VFC0235)] [Mycobacterium tuberculosis str. Haarlem/NITR202]											2073	1376	1949	0.940183394999986	536670	109502.67775332536	1611284.6665640965	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	2223	65	229.30891882753104	3344.235068283774	110.61694106489678	1613.234475776061
